"0028055","北海道","札幌市　北区","篠路町　福移","HOKKAIDO","SAPPORO SHI KITA KU","SHINOROCHO FUKUI"
"0010930","北海道","札幌市　北区","新川","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA"
"0010921","北海道","札幌市　北区","新川　一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 1-JO"
"0010922","北海道","札幌市　北区","新川　二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 2-JO"
"0010923","北海道","札幌市　北区","新川　三条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 3-JO"
"0010924","北海道","札幌市　北区","新川　四条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 4-JO"
"0010925","北海道","札幌市　北区","新川　五条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 5-JO"
"0010926","北海道","札幌市　北区","新川　六条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 6-JO"
"0010927","北海道","札幌市　北区","新川　七条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 7-JO"
"0010928","北海道","札幌市　北区","新川　八条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWA 8-JO"
"0010931","北海道","札幌市　北区","新川西　一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 1-JO"
"0010932","北海道","札幌市　北区","新川西　二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 2-JO"
"0010933","北海道","札幌市　北区","新川西　三条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 3-JO"
"0010934","北海道","札幌市　北区","新川西　四条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 4-JO"
"0010935","北海道","札幌市　北区","新川西　五条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKAWANISHI 5-JO"
"0010901","北海道","札幌市　北区","新琴似　一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 1-JO"
"0010902","北海道","札幌市　北区","新琴似　二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 2-JO"
"0010903","北海道","札幌市　北区","新琴似　三条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 3-JO"
"0010904","北海道","札幌市　北区","新琴似　四条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 4-JO"
"0010905","北海道","札幌市　北区","新琴似　五条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 5-JO"
"0010906","北海道","札幌市　北区","新琴似　六条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 6-JO"
"0010907","北海道","札幌市　北区","新琴似　七条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 7-JO"
"0010908","北海道","札幌市　北区","新琴似　八条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 8-JO"
"0010909","北海道","札幌市　北区","新琴似　九条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 9-JO"
"0010910","北海道","札幌市　北区","新琴似　十条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 10-JO"
"0010911","北海道","札幌市　北区","新琴似　十一条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 11-JO"
"0010912","北海道","札幌市　北区","新琴似　十二条","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONI 12-JO"
"0010915","北海道","札幌市　北区","新琴似町","HOKKAIDO","SAPPORO SHI KITA KU","SHINKOTONICHO"
"0028001","北海道","札幌市　北区","太平　一条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 1-JO"
"0028002","北海道","札幌市　北区","太平　二条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 2-JO"
"0028003","北海道","札幌市　北区","太平　三条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 3-JO"
"0028004","北海道","札幌市　北区","太平　四条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 4-JO"
"0028005","北海道","札幌市　北区","太平　五条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 5-JO"
"0028006","北海道","札幌市　北区","太平　六条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 6-JO"
"0028007","北海道","札幌市　北区","太平　七条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 7-JO"
"0028008","北海道","札幌市　北区","太平　八条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 8-JO"
"0028009","北海道","札幌市　北区","太平　九条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 9-JO"
"0028010","北海道","札幌市　北区","太平　十条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 10-JO"
"0028011","北海道","札幌市　北区","太平　十一条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 11-JO"
"0028012","北海道","札幌市　北区","太平　十二条","HOKKAIDO","SAPPORO SHI KITA KU","TAIHEI 12-JO"
"0028061","北海道","札幌市　北区","拓北　一条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 1-JO"
"0028062","北海道","札幌市　北区","拓北　二条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 2-JO"
"0028063","北海道","札幌市　北区","拓北　三条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 3-JO"
"0028064","北海道","札幌市　北区","拓北　四条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 4-JO"
"0028065","北海道","札幌市　北区","拓北　五条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 5-JO"
"0028066","北海道","札幌市　北区","拓北　六条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 6-JO"
"0028067","北海道","札幌市　北区","拓北　七条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 7-JO"
"0028068","北海道","札幌市　北区","拓北　八条","HOKKAIDO","SAPPORO SHI KITA KU","TAKUHOKU 8-JO"
"0020851","北海道","札幌市　北区","屯田　一条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 1-JO"
"0020852","北海道","札幌市　北区","屯田　二条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 2-JO"
"0020853","北海道","札幌市　北区","屯田　三条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 3-JO"
"0020854","北海道","札幌市　北区","屯田　四条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 4-JO"
"0020855","北海道","札幌市　北区","屯田　五条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 5-JO"
"0020856","北海道","札幌市　北区","屯田　六条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 6-JO"
"0020857","北海道","札幌市　北区","屯田　七条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 7-JO"
"0020858","北海道","札幌市　北区","屯田　八条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 8-JO"
"0020859","北海道","札幌市　北区","屯田　九条","HOKKAIDO","SAPPORO SHI KITA KU","TONDEN 9-JO"
